,id_card
14320,1497470
14321,49974
14322,1210558
14323,1579583
14324,480094
14325,204338
14326,1518764
14327,1349323
14328,324407
14329,1411756
14330,1053646
14331,541665
14332,301447
14333,1620117
14334,1620103
14335,233588
14336,1263777
14337,450797
14338,1815237
14339,279594
14340,602781
14341,1469130
14342,1472816
14343,1544913
14344,1132326
14345,1454472
14346,623032
14347,452453
14348,1265934
14349,623020
14350,409827
14351,820552
14352,673541
14353,36962
14354,1209054
14355,142911
14356,1230862
14357,1412008
14358,1812966
14359,1579739
14360,479976
14361,33472
14362,1620514
14363,1114658
14364,393528
14365,36979
14366,530087
14367,1002230
14368,891175
14369,107449
14370,323905
14371,1113900
14372,256187
14373,390142
14374,294936
14375,350599
14376,682380
14377,408891
14378,883980
14379,1042731
14380,1226577
14381,338034
14382,621960
14383,1118719
14384,953350
14385,576658
14386,1852175
14387,1515135
14388,604865
14389,37638
14390,656851
14391,1043077
14392,523659
14393,1387185
14394,881109
14395,1254939
14396,1254735
14397,1615631
14398,1902700
14399,621538
14400,323472
14401,1044743
14402,1406012
14403,349596
14404,110436
14405,1220569
14406,1058511
14407,25710
14408,1004042
14409,496730
14410,656708
14411,806026
14412,815965
14413,1542073
14414,251722
14415,468711
14416,1220802
14417,295764
14418,1499498
14419,609181
14420,37571
14421,1851905
14422,420603
14423,119539
14424,1401869
14425,575725
14426,1541752
14427,357596
14428,1658406
14429,1785213
14430,882819
14431,65614
14432,1577406
14433,202767
14434,1658144
14435,1331146
14436,1253449
14437,1331790
14438,1120026
14439,769992
14440,210124
14441,277731
14442,943685
14443,504063
14444,769865
14445,75953
14446,141931
14447,312205
14448,672023
14449,882270
14450,1853114
14451,1577703
14452,1673298
14453,1461518
14454,814476
14455,944266
14456,643894
14457,1330469
14458,634335
14459,116972
14460,1057264
14461,252203
14462,1529669
14463,661175
14464,445131
14465,883435
14466,1120540
14467,943488
14468,1852472
14469,16268
14470,1331952
14471,295526
14472,1253900
14473,425608
14474,210411
14475,1546547
14476,1253795
14477,1056294
14478,1010170
14479,605326
14480,277760
14481,481729
14482,47770
14483,263992
14484,1587101
14485,605788
14486,323810
14487,354618
14488,449367
14489,860919
14490,466147
14491,1407629
14492,277875
14493,555717
14494,767242
14495,110614
14496,1813787
14497,1726396
14498,1518389
14499,25986
14500,771364
14501,371048
14502,34139
14503,337107
14504,1458294
14505,681833
14506,1009113
14507,235207
14508,8304
14509,396616
14510,1008958
14511,1818820
14512,387757
14513,608687
14514,337139
14515,346928
14516,1003206
14517,1408303
14518,1003210
14519,127908
14520,1814960
14521,1384167
14522,495348
14523,939656
14524,887078
14525,542376
14526,1400873
14527,887036
14528,879530
14529,1515542
14530,939824
14531,18337
14532,726397
14533,1126381
14534,940023
14535,311374
14536,201224
14537,1800819
14538,987428
14539,25953
14540,1118110
14541,1044984
14542,977439
14543,977447
14544,1575824
14545,1227485
14546,211338
14547,434297
14548,1346345
14549,713905
14550,1328546
14551,116702
14552,97068
14553,97049
14554,1059108
14555,34311
14556,322896
14557,392175
14558,369361
14559,726821
14560,1851498
14561,575554
14562,985398
14563,1542099
14564,1462236
14565,381631
14566,16002
14567,1769014
14568,1676871
14569,734140
14570,1258183
14571,237067
14572,457735
14573,1608011
14574,1850967
14575,1787774
14576,813348
14577,880039
14578,1618027
14579,1346889
14580,1821038
14581,1218577
14582,165120
14583,421902
14584,1257853
14585,531258
14586,1739494
14587,816870
14588,9695
14589,1389306
14590,1547632
14591,1575693
14592,1545819
14593,1117762
14594,1661632
14595,1014627
14596,232856
14597,972786
14598,571378
14599,1050310
14600,1688454
14601,14529
14602,361974
14603,1826704
14604,874506
14605,1543652
14606,571467
14607,982172
14608,898916
14609,1050512
14610,414888
14611,73612
14612,1468106
14613,588474
14614,180464
14615,396449
14616,1376440
14617,1592206
14618,1242350
14619,1592175
14620,4269
14621,367723
14622,5904
14623,1511799
14624,61915
14625,1486421
14626,264738
14627,1241693
14628,125720
14629,40595
14630,79997
14631,899572
14632,1237280
14633,74069
14634,1241882
14635,1448759
14636,787569
14637,571237
14638,1583074
14639,1196401
14640,824902
14641,258042
14642,35840
14643,464599
14644,1106683
14645,529444
14646,850646
14647,1196020
14648,991456
14649,696383
14650,1568972
14651,478314
14652,230873
14653,1581374
14654,1392602
14655,283469
14656,387379
14657,1804655
14658,1047786
14659,1817081
14660,653818
14661,948452
14662,1273513
14663,1583453
14664,680552
14665,207317
14666,88055
14667,801554
14668,27518
14669,1591806
14670,57752
14671,1243343
14672,1450239
14673,424916
14674,135461
14675,515419
14676,56750
14677,1198749
14678,1663113
14679,991095
14680,1612599
14681,1110154
14682,786997
14683,1569388
14684,216903
14685,851441
14686,487907
14687,931112
14688,1376647
14689,1466461
14690,1110234
14691,1466355
14692,1007391
14693,801475
14694,302974
14695,313093
14696,1110496
14697,74247
14698,1092867
14699,1646650
14700,461376
14701,774259
14702,1197845
14703,45911
14704,351574
14705,716869
14706,278111
14707,59291
14708,653432
14709,520921
14710,669341
14711,297807
14712,334462
14713,248621
14714,410979
14715,607853
14716,17268
14717,589524
14718,497904
14719,61694
14720,1421655
14721,1842567
14722,1240383
14723,615753
14724,1593291
14725,642230
14726,1278565
14727,1278545
14728,334447
14729,1644372
14730,691116
14731,353134
14732,901336
14733,1393913
14734,1475583
14735,1626130
14736,775485
14737,351741
14738,705619
14739,902703
14740,1107747
14741,927767
14742,634988
14743,506445
14744,1355870
14745,1422408
14746,1239348
14747,1811106
14748,450116
14749,525171
14750,284330
14751,239330
14752,373949
14753,448691
14754,488469
14755,775556
14756,1355712
14757,1191128
14758,684788
14759,1239224
14760,176692
14761,19303
14762,579440
14763,337441
14764,218065
14765,258096
14766,1816490
14767,1519713
14768,705965
14769,758909
14770,399194
14771,376123
14772,758927
14773,217631
14774,439465
14775,416726
14776,1017562
14777,579747
14778,1448216
14779,1592924
14780,1106833
14781,759051
14782,1338957
14783,166559
14784,270536
14785,787755
14786,729299
14787,276090
14788,1420084
14789,74025
14790,128470
14791,447261
14792,758842
14793,611404
14794,143657
14795,1374904
14796,1238466
14797,309177
14798,1395311
14799,758574
14800,1277734
14801,443219
14802,309234
14803,983255
14804,1568192
14805,45501
14806,809758
14807,1091518
14808,900714
14809,1241123
14810,688521
14811,611366
14812,1735871
14813,1145423
14814,131348
14815,653315
14816,691084
14817,1504140
14818,325882
14819,171216
14820,1316551
14821,1622625
14822,1094839
14823,207653
14824,283026
14825,1397719
14826,215566
14827,724831
14828,1494844
14829,185963
14830,321263
14831,1544346
14832,98959
14833,1662484
14834,1452087
14835,1397904
14836,711763
14837,1066207
14838,185921
14839,1571093
14840,933680
14841,27179
14842,268662
14843,631044
14844,895450
14845,262592
14846,1798808
14847,1318182
14848,1733472
14849,1516293
14850,200
14851,932884
14852,1318309
14853,1795595
14854,32882
14855,659851
14856,1352379
14857,1817401
14858,1138205
14859,374272
14860,1685538
14861,1201815
14862,1622814
14863,93734
14864,654328
14865,1318778
14866,353369
14867,1379138
14868,422748
14869,1474259
14870,118593
14871,1391748
14872,185761
14873,561611
14874,1036783
14875,1453010
14876,314979
14877,1519057
14878,1336315
14879,185685
14880,511709
14881,8968
14882,416224
14883,640516
14884,811678
14885,249911
14886,1605746
14887,232780
14888,1613537
14889,401564
14890,383843
14891,445657
14892,1136149
14893,1204163
14894,93612
14895,265963
14896,1551329
14897,1204258
14898,1066030
14899,282863
14900,773311
14901,894590
14902,1649329
14903,58887
14904,378106
14905,1065732
14906,207834
14907,249823
14908,586905
14909,118555
14910,251
14911,411202
14912,974063
14913,660002
14914,1583890
14915,1201103
14916,1331483
14917,1271458
14918,1094061
14919,1352677
14920,572090
14921,10795
14922,36615
14923,161070
14924,14800
14925,115587
14926,121174
14927,1047382
14928,1397074
14929,981677
14930,1527639
14931,140925
14932,464860
14933,160939
14934,10756
14935,346834
14936,291714
14937,1105967
14938,973151
14939,616446
14940,1034922
14941,1532509
14942,1272261
14943,1138868
14944,325213
14945,540377
14946,161217
14947,351500
14948,46266
14949,337315
14950,14770
14951,1845298
14952,948355
14953,1519334
14954,875973
14955,739030
14956,870365
14957,383440
14958,1686824
14959,64766
14960,1648060
14961,823835
14962,1487067
14963,1787491
14964,1102715
14965,496250
14966,1465022
14967,1435411
14968,401064
14969,605370
14970,1298389
14971,813183
14972,1461887
14973,526528
14974,565892
14975,720926
14976,810749
14977,951802
14978,279463
14979,69605
14980,409331
14981,466613
14982,809742
14983,1816363
14984,1164060
14985,74685
14986,1479618
14987,1113046
14988,1340481
14989,1436740
14990,605356
14991,950293
14992,1437805
14993,239541
14994,1609929
14995,1115967
14996,605348
14997,747126
14998,149575
14999,1436205
15000,690567
15001,271
15002,529917
15003,156196
15004,128794
15005,812782
15006,1464615
15007,1834892
15008,1786949
15009,332577
15010,1536901
15011,1343084
15012,180642
15013,1334666
15014,24049
15015,445598
15016,1103754
15017,1516091
15018,809420
15019,1106041
15020,313049
15021,1615695
15022,1466019
15023,1342092
15024,236585
15025,834634
15026,1611629
15027,731029
15028,731508
15029,415225
15030,629553
15031,342427
15032,1113456
15033,182733
15034,946964
15035,1008197
15036,721473
15037,363239
15038,128119
15039,630273
15040,605986
15041,148275
15042,1833107
15043,108923
15044,417589
15045,811454
15046,690518
15047,747645
15048,728089
15049,698061
15050,1340970
15051,277977
15052,339430
15053,1299943
15054,425803
15055,1536973
15056,835550
15057,468083
15058,951005
15059,1465481
15060,328633
15061,1104445
15062,727653
15063,1007082
15064,834340
15065,60165
15066,1117793
15067,1436016
15068,109982
15069,1164706
15070,246032
15071,224753
15072,1560123
15073,731379
15074,673285
15075,394835
15076,147959
15077,558685
15078,1297869
15079,1736119
15080,1115277
15081,238971
15082,1300019
15083,1023677
15084,332876
15085,1437942
15086,265056
15087,180466
15088,1468044
15089,1163706
15090,49388
15091,608748
15092,1005623
15093,535912
15094,1469097
15095,135703
15096,1339048
15097,606263
15098,1336630
15099,1463393
15100,702962
15101,357494
15102,556799
15103,279480
15104,1462741
15105,1110547
15106,608810
15107,1108809
15108,83152
15109,246109
15110,518117
15111,730148
15112,997005
15113,1118264
15114,1438241
15115,1337046
15116,43525
15117,809014
15118,1338942
15119,446106
15120,1559128
15121,156558
15122,346631
15123,386156
15124,606197
15125,180207
15126,1112363
15127,389901
15128,947916
15129,75649
15130,414829
15131,226
15132,1706473
15133,1111821
15134,373246
15135,1817618
15136,1479045
15137,1007043
15138,1164880
15139,8851
15140,1471872
15141,833593
15142,802166
15143,1309642
15144,1450867
15145,283183
15146,799021
15147,1138864
15148,1152568
15149,1138827
15150,1451081
15151,1451244
15152,231766
15153,532874
15154,231807
15155,146857
15156,443883
15157,56822
15158,532802
15159,386482
15160,798903
15161,262433
15162,137256
15163,1015814
15164,933448
15165,674749
15166,924733
15167,27409
15168,1309667
15169,1016288
15170,722968
15171,1316697
15172,471404
15173,452255
15174,472758
15175,1353238
15176,931735
15177,823961
15178,105193
15179,739291
15180,1093696
15181,1356928
15182,7391
15183,1789991
15184,416498
15185,364637
15186,244098
15187,519031
15188,669998
15189,152854
15190,1627552
15191,1450617
15192,106208
15193,1476782
15194,242730
15195,1602316
15196,597741
15197,106675
15198,554748
15199,1721088
15200,1154027
15201,473048
15202,1453145
15203,416218
15204,282669
15205,1308599
15206,1453377
15207,232762
15208,934997
15209,444111
15210,310096
15211,700462
15212,329485
15213,340802
15214,11742
15215,1512944
15216,331085
15217,935224
15218,628067
15219,1320912
15220,1830345
15221,821472
15222,1320032
15223,601652
15224,1319829
15225,1088465
15226,1742215
15227,329570
15228,1512636
15229,452323
15230,227958
15231,674710
15232,46431
15233,472971
15234,1319726
15235,1357511
15236,1551284
15237,285132
15238,1628098
15239,829574
15240,934047
15241,78761
15242,1019786
15243,1443571
15244,227878
15245,597918
15246,611974
15247,27125
15248,1477041
15249,1141339
15250,283450
15251,1316693
15252,1519722
15253,497844
15254,1313867
15255,1602952
15256,1145804
15257,534127
15258,373891
15259,929015
15260,960124
15261,309252
15262,1000187
15263,80340
15264,50451
15265,493229
15266,125614
15267,1743937
15268,1624875
15269,21296
15270,800970
15271,825182
15272,447226
15273,1448335
15274,153458
15275,81121
15276,498091
15277,454576
15278,308780
15279,1781062
15280,563527
15281,1446530
